geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_N2_d15,log2FC,Student's T-test Test statistic daf2_d15_N2_d15,Sign p-val: 0.05 
umps-1,-0.471762,1.97672,G5EDZ2,Uridine 5'-monophosphate synthase,15.9193,15.7114,15.7967,15.9496,16.2713,16.2098,16.1289,16.654,1.97672,0.01116,-0.471762,-3.6623,+
unc-43,-0.0816925,0.0967773,G5EDZ5;O62305,Uncharacterized protein;Calcium/calmodulin-dependent protein kinase type II,15.6516,16.5033,15.4541,15.4782,15.6987,16.0311,15.4224,16.2618,0.0967773,0.747259,-0.0816925,-0.264502,
"C01B4,7",-3.03588,5.17119,G5EDZ6,Uncharacterized protein,12.2977,12.1004,11.7579,12.0189,15.522,14.831,14.7595,15.2058,5.17119,0,-3.03588,-14.5011,+
cdr-4,0.643615,0.484985,G5EDZ7,CaDmium Responsive,15.7485,15.7951,17.5501,17.4396,14.9703,16.3911,16.3501,16.2473,0.484985,0.256783,0.643615,1.06618,
cpi-1,2.09292,4.5121,G5EDZ9,Cystatin,21.9733,21.9869,21.8274,22.007,20.2965,19.9457,19.4199,19.7608,4.5121,0.000268041,2.09292,11.1678,+
daf-18,-0.973595,1.43805,G5EE01,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase daf-18",13.2622,14.2016,12.9012,12.8553,14.7778,14.3415,14.0034,13.992,1.43805,0.0305907,-0.973595,-2.68133,+
hip-1,0.306363,1.73286,G5EE04,Hsp-70 Interacting Protein homolog,20.1114,19.8304,19.9085,20.0091,19.6789,19.559,19.5375,19.8586,1.73286,0.0171888,0.306363,3.20433,+
ccr-4,0.249862,0.33141,G5EE09;Q8I4B4;Q9U1P4,CCR (Yeast CCR4/NOT complex component) homolog,14.6998,14.7281,15.9528,14.6333,14.8107,14.7167,14.627,14.8601,0.33141,0.386246,0.249862,0.777838,
"CELE_F39H2,3",0.181928,0.38195,G5EE11,Uncharacterized protein,15.9962,16.1077,16.1049,16.3968,16.4514,15.5434,16.0266,15.8565,0.38195,0.339856,0.181928,0.875439,
cash-1,-0.679317,1.61142,G5EE12,CKA And Striatin Homolog,14.6746,15.1051,14.9823,15.5002,15.5516,15.5108,15.7491,16.1679,1.61142,0.021719,-0.679317,-2.98535,+
ptr-23,-4.37698,4.15125,G5EE13,PaTched Related family,12.2616,10.3181,11.7557,12.0086,16.2932,15.7886,16.029,15.741,4.15125,0.000964981,-4.37698,-9.65843,+
cua-1,0.180291,0.0728822,G5EE14,CU (Copper) ATPase,15.6385,14.8015,13.79,14.4719,16.705,13.0413,13.6861,14.5485,0.0728822,0.799975,0.180291,0.20345,
"C44H4,4",1.10395,1.69423,G5EE16,Uncharacterized protein,14.3236,15.3596,14.4833,15.0533,13.7933,12.9547,13.9782,14.0779,1.69423,0.0183944,1.10395,3.13408,+
"CELE_T04F3,1",0.821108,1.55828,G5EE32;G5EGD0,Uncharacterized protein,14.7754,15.5415,14.6286,14.9006,14.3371,13.8626,13.7548,14.6071,1.55828,0.0239915,0.821108,2.89117,+
"CELE_W04E12,7",1.37904,1.7995,G5EE34,Uncharacterized protein,13.7978,14.0963,13.5989,13.1735,13.0792,12.1898,12.547,11.3343,1.7995,0.0155203,1.37904,3.32692,+
"hsp-12,6",0.463552,0.749694,G5EE36,Heat Shock Protein,18.3116,17.5388,18.2755,18.3962,17.2336,17.7914,17.3843,18.2587,0.749694,0.133171,0.463552,1.52561,
icp-1,-0.36167,1.50139,G5EE37,InCenP homolog,15.2398,15.4598,15.3497,15.1687,15.6677,15.3726,15.703,15.9214,1.50139,0.0268202,-0.36167,-2.79134,+
srp-1,0.168247,0.547121,G5EE40,SeRPin,16.1623,16.0549,16.198,16.6602,16.2378,16.0709,16.0938,15.9999,0.547121,0.219058,0.168247,1.17715,
cuc-1,1.33258,4.68454,G5EE41,CU (Copper) Chaperonin,16.8152,16.915,16.9747,17.1229,15.8691,15.5109,15.4643,15.653,4.68454,0,1.33258,11.9628,+
"CELE_ZK1098,11",1.08218,2.15348,G5EE42,Uncharacterized protein,17.863,18.1465,17.38,17.3858,16.7063,16.0858,16.6429,17.0115,2.15348,0.00824146,1.08218,4.01194,+
"CELE_F54D5,12",1.2158,3.62278,G5EE46,Uncharacterized protein,16.2689,16.3625,16.0277,16.3251,14.748,15.4012,14.9398,15.032,3.62278,0.00110638,1.2158,7.77457,+
ttr-50,1.57598,3.58784,G5EE48,TransThyretin-Related family domain,19.8899,19.9702,20.0926,19.9467,18.3868,18.0306,18.2165,18.9617,3.58784,0.00107586,1.57598,7.66207,+
src-1,-0.195734,0.435393,G5EE56,Tyrosine protein-kinase src-1,12.2669,11.9721,11.7614,12.0579,12.1111,11.9671,12.0468,12.7162,0.435393,0.295231,-0.195734,-0.975578,
"CELE_F12F6,1",-0.0339067,0.0599698,G5EE62,Uncharacterized protein,14.3403,14.4427,14.1982,13.8991,14.736,14.1323,14.0955,14.0522,0.0599698,0.833021,-0.0339067,-0.169433,
skr-3,-0.38807,1.63256,G5EE67,SKR-3,16.8701,16.8699,16.5281,16.7812,17.2572,17.216,16.8535,17.2749,1.63256,0.0208108,-0.38807,-3.02308,+
mrp-5,-0.300455,0.301286,G5EE72,Uncharacterized protein,14.4869,16.1012,14.616,15.6586,15.6806,15.3611,15.2124,15.8104,0.301286,0.419553,-0.300455,-0.718072,
nud-1,-0.115766,0.259787,G5EE74,Aspergillus NUclear Division related,16.7309,17.1183,16.699,17.3554,17.117,16.8264,17.2103,17.2131,0.259787,0.468556,-0.115766,-0.633445,
SRP54,0.136462,0.312949,G5EE80,Signal recognition particle 54 kDa protein,15.4884,15.4097,15.1804,15.9095,15.3957,15.1791,15.2292,15.6382,0.312949,0.405896,0.136462,0.741366,
cdr-1,-7.57859,6.68152,G5EE89,CaDmium Responsive,12.2749,12.0995,11.7071,11.6708,19.8995,19.0802,19.0916,19.9952,6.68152,0,-7.57859,-26.1099,+
"CELE_F09B9,4",0.861755,1.23117,G5EE90,Uncharacterized protein,17.6539,18.2606,17.6463,17.7823,16.7892,16.1973,17.0735,17.8361,1.23117,0.0471688,0.861755,2.32893,+
slc-25a10,-0.13707,0.269799,G5EE96,Oxoglutarate/malate carrier protein,16.0073,16.6714,16.8111,16.4696,16.2841,16.7279,16.7638,16.7319,0.269799,0.456723,-0.13707,-0.654126,
lpr-3,-0.872842,1.44184,G5EEA2,LiPocalin-Related protein,12.3125,11.9138,11.1672,11.6697,12.844,12.1108,12.4804,13.1194,1.44184,0.0301551,-0.872842,-2.68789,+
nex-1,-0.915426,1.51064,G5EEA8,Annexin,18.2183,17.7501,18.7321,19.0112,18.8665,19.6079,19.5492,19.3497,1.51064,0.0264503,-0.915426,-2.8075,+
dpy-14,0.259615,0.317396,G5EEB6,COLlagen structural,14.1046,14.1025,13.4441,14.3236,13.3506,14.2909,14.1621,13.1326,0.317396,0.401176,0.259615,0.750195,
vab-10,0.0106926,0.0231771,G5EEC4;G5EFW2,VAB-10A protein;Uncharacterized protein,18.0811,17.8457,18.0564,18.3123,17.9219,18.0688,18.4127,17.8494,0.0231771,0.934802,0.0106926,0.0679518,
scm-1,-0.577778,1.15241,G5EED5,Secretory carrier-associated membrane protein,14.9124,14.5336,14.6728,14.3709,15.7871,15.3778,14.7728,14.8632,1.15241,0.0560308,-0.577778,-2.1969,
fut-6,-3.53791,4.10871,G5EEE1,"Alpha-(1,3)-fucosyltransferase fut-6",12.303,12.0716,11.4195,11.8113,15.3269,16.2038,14.6515,15.5749,4.10871,0.000918519,-3.53791,-9.4932,+
elo-1,-0.0139403,0.0369666,G5EEE5,Elongation of very long chain fatty acids protein,18.2584,18.0132,17.9955,17.758,17.9276,17.976,17.9168,18.2604,0.0369666,0.89385,-0.0139403,-0.106834,
spas-1,0.448604,0.492737,G5EEF8;Q8MNV0,SPAStin (Human neurodegeneration-associated AAA ATPase) related;Probable spastin homolog spas-1,15.1104,15.4914,14.5522,14.2245,13.6365,14.1828,14.7951,14.9697,0.492737,0.251278,0.448604,1.08017,
mce-1,2.33426,5.3887,G5EEG4,Methylmalonyl-CoA Epimerase,18.6465,18.7745,19,18.9958,16.6745,16.1636,16.6287,16.613,5.3887,0,2.33426,15.7936,+
"CELE_T09F3,2",0.78313,2.98441,G5EEG6,Carrier protein (C2),16.4053,16.6203,16.4778,16.3483,16.0229,15.4842,15.636,15.5761,2.98441,0.0026156,0.78313,5.91809,+
smu-1,-1.60557,1.3057,G5EEG7,SMU-1,14.2699,13.6778,14.0663,11.5939,15.1137,14.5436,14.7971,15.5757,1.3057,0.0402281,-1.60557,-2.45483,+
frm-1,-0.521588,2.21109,G5EEG8,"FERM domain (Protein4,1-ezrin-radixin-moesin) family",16.5164,16.7023,16.7862,16.8453,16.9951,17.2179,17.5029,17.2205,2.21109,0.00719601,-0.521588,-4.12949,+
ivd-1,0.979738,3.02792,G5EEH6,IsoValeryl-CoA Dehydrogenase,16.9928,17.0411,16.5469,16.9206,15.6598,16.1971,15.9543,15.7713,3.02792,0.00227474,0.979738,6.03229,+
npp-10,-0.0394831,0.111479,G5EEH9,Nuclear pore complex protein Nup98-Nup96,16.399,16.8042,16.2887,16.5212,16.7216,16.4208,16.4426,16.5859,0.111479,0.715596,-0.0394831,-0.300951,
asp-1,0.540975,1.85768,G5EEI4,ASpartyl Protease,18.9357,18.8941,18.7312,19.0284,18.69,18.1727,18.0634,18.4994,1.85768,0.0137247,0.540975,3.43546,+
chp-1,-0.138775,0.187189,G5EEI8,CHORD Protein,14.3967,13.9718,13.9948,14.4754,14.4039,14.3783,14.9371,13.6744,0.187189,0.574857,-0.138775,-0.477583,
"CELE_K11D9,3",-0.678028,0.858031,G5EEI9,Uncharacterized protein,12.059,11.3101,12.932,12.2794,12.29,13.2182,13.1173,12.6671,0.858031,0.103646,-0.678028,-1.70714,
msd-2,0.894503,2.05909,G5EEJ7,Major Sperm protein Domain containing,19.0445,19.0019,19.1593,18.3179,17.7248,17.9019,18.3662,17.9526,2.05909,0.00916754,0.894503,3.82322,+
aqp-4,0.14256,0.321824,G5EEK0,AQuaPorin or aquaglyceroporin related,15.081,15.1145,15.2043,15.4905,15.3255,15.3755,14.9229,14.6962,0.321824,0.397233,0.14256,0.758959,
golg-4,-0.021745,0.0447934,G5EEK2,GOLGi associated coiled-coil protein homolog,14.5557,14.735,13.9657,14.5369,14.4171,14.4372,14.4816,14.5444,0.0447934,0.872172,-0.021745,-0.128437,
sca-1,0.0908699,0.37774,G5EEK8,Calcium-transporting ATPase,18.9321,18.7217,18.7516,18.9431,18.8842,18.7907,18.492,18.8181,0.37774,0.342494,0.0908699,0.867424,
vha-5,-0.957892,4.47624,G5EEK9,V-type proton ATPase subunit a,17.2142,17.0938,17.3517,17.2983,18.1421,18.2716,18.3366,18.0392,4.47624,0.000261307,-0.957892,-11.0087,+
alp-1,0.885223,3.54586,G5EEL1,ALP/Enigma encoding,17.5851,17.2188,17.3015,17.5645,16.5921,16.4435,16.3865,16.707,3.54586,0.00117181,0.885223,7.52866,+
plrg-1,0.0605748,0.114681,G5EEL2,PLeiotropic ReGulator (Vertebrate) homolog,15.2714,15.2318,15.2555,14.9429,15.3166,15.5188,14.7836,14.8404,0.114681,0.709167,0.0605748,0.308785,
hmg-11,-0.116339,0.306666,G5EEL9,HMG,19.0839,19.0568,19.1636,19.1881,18.9949,19.3274,18.9906,19.645,0.306666,0.413285,-0.116339,-0.728843,
gmn-1,0.641392,0.838212,G5EEM1,GeMiNin homolog,13.1832,12.0128,13.3197,13.6391,12.5644,12.1073,12.2045,12.713,0.838212,0.108421,0.641392,1.67407,
clec-248,5.92275,6.43478,G5EEM2,C-type LECtin,18.2168,17.7074,18.1083,18.7406,12.4365,12.0558,12.0406,12.5491,6.43478,0,5.92275,23.7319,+
zyg-9,-1.07741,2.71015,G5EEM5,Zygote defective protein 9,14.7591,15.0612,15.1418,14.5048,16.3143,15.7835,15.6555,16.0233,2.71015,0.00310023,-1.07741,-5.23425,+
tap-1,1.47147,1.8785,G5EEM6,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,15.5582,15.6991,14.8752,15.1161,13.751,13.5104,13.1826,14.9187,1.8785,0.0129164,1.47147,3.47467,+
fars-2,-1.06323,0.796195,G5EEN1,Phenylalanyl Amino-acyl tRNA Synthetase,13.5152,12.9991,15.1491,15.4335,15.0243,16.1606,14.9137,15.2513,0.796195,0.118744,-1.06323,-1.60378,
gck-3,-3.81092,2.85759,G5EEN4,Germinal center kinase 3,11.8959,14.6518,12.1137,12.2027,16.2536,16.6562,16.1404,17.0575,2.85759,0.0030359,-3.81092,-5.59434,+
"CELE_Y39A1A,3",0.373268,0.134803,G5EEN7,Uncharacterized protein,14.2188,15.0015,14.7883,15.3222,12.0964,13.7864,15.0262,16.9287,0.134803,0.667535,0.373268,0.357218,
"CELE_F41E7,9",1.57826,2.85002,G5EEQ1,Uncharacterized protein,19.8076,20.0291,19.1548,19.7771,18.6061,17.6039,17.9881,18.2574,2.85002,0.00306122,1.57826,5.57544,+
nkcc-1,-0.307057,0.42274,G5EEQ4;G5EFE5;H8ESD4;H8ESD5;L8E912,Na-K-Cl Cotransporter homolog,13.9491,14.3804,13.9672,14.3159,14.5618,14.0198,13.9845,15.2746,0.42274,0.304226,-0.307057,-0.952122,
sftb-1,-0.18407,0.3948,G5EEQ8,Splicing Factor ThreeB (3b) Subunit homolog,14.9946,15.7151,15.7215,15.5418,15.7877,15.4821,15.5007,15.9389,0.3948,0.327888,-0.18407,-0.899781,
ger-1,0.772491,1.2912,G5EER4,GDP-L-fucose synthase,15.0677,15.7619,14.72,15.1125,14.4516,13.7522,14.8608,14.5075,1.2912,0.0411959,0.772491,2.43025,+
alg-1,-0.567232,1.23364,G5EES3;G5EGR6,Protein argonaute,15.5488,15.297,14.7033,15.6283,16.231,15.7702,15.7128,15.7324,1.23364,0.047009,-0.567232,-2.3331,+
ufd-3,-0.94156,4.87755,G5EES6;G5EFK5,Ubiquitin Fusion Degradation (Yeast UFD homolog),14.9932,15.146,14.9669,14.8954,15.9427,16.0838,15.8778,15.8635,4.87755,0,-0.94156,-12.9149,+
nspd-5,1.94308,2.7888,G5EES8,"Nematode Specific Peptide family, group D",14.5479,15.0755,13.4395,14.0855,12.4548,12.1673,12.2261,12.5279,2.7888,0.00299389,1.94308,5.42422,+
txl-1,-1.20668,1.89823,G5EES9,ThioredoXin-Like,14.7778,14.2816,14.6988,14.1383,14.957,16.26,16.1097,15.3966,1.89823,0.012492,-1.20668,-3.51201,+
dut-1,-0.29429,1.00436,G5EET2,DeoxyUTPase,15.4538,15.5913,15.3429,15.6185,15.8846,15.6022,15.5542,16.1427,1.00436,0.0758523,-0.29429,-1.95042,
cdr-6,1.03319,1.89763,G5EET3,CaDmium Responsive,16.4894,16.8689,16.2824,16.2493,14.7581,15.3539,15.6988,15.9464,1.89763,0.0124836,1.03319,3.51086,+
hpl-1,-0.301581,0.993945,G5EET5,HP1 Like (Heterochromatin protein),12.2611,12.0975,11.6392,12.1084,12.4359,12.1329,12.2677,12.476,0.993945,0.0774755,-0.301581,-1.93312,
"pud-1,2",2.20445,4.56342,G5EET8,Protein Up-regulated in Daf-2(Gf),19.5983,19.4378,19.15,19.6044,16.7811,17.3228,17.5339,17.3349,4.56342,0,2.20445,11.3991,+
nbet-1,-0.778475,1.89284,G5EEU1,BET1,14.3255,14.0913,13.841,14.2892,14.5775,14.6967,15.4464,14.9402,1.89284,0.0126023,-0.778475,-3.50179,+
pud-3,2.59136,2.27611,G5EEV5,5C820,16.6546,16.9382,16.4044,16.3801,15.2702,12.6076,13.4898,14.6442,2.27611,0.00597077,2.59136,4.26444,+
"C18B12,6",-2.17515,3.71863,G5EEW1,Uncharacterized protein,12.023,11.7283,11.1125,12.0424,14.1972,13.4575,13.9168,14.0353,3.71863,0.001125,-2.17515,-8.09044,+
"CELE_F54E12,2",-0.0135005,0.0132955,G5EEW5,Uncharacterized protein,12.1253,11.8052,11.7252,11.6353,12.2696,12.1446,12.0632,10.8677,0.0132955,0.961742,-0.0135005,-0.0394,
sig-7,-0.803607,0.609092,G5EEW6,Peptidyl-prolyl cis-trans isomerase sig-7,11.7669,11.5227,12.8,12.9095,14.1948,12.6765,11.819,13.5233,0.609092,0.187871,-0.803607,-1.28555,
asd-1,0.628003,0.9211,G5EEW7;M1ZJT7;Q86G94,RNA-binding protein ASD-1;Uncharacterized protein;Uncharacterized protein,12.8439,13.7498,12.3146,12.8078,12.551,11.9526,12.0507,12.6498,0.9211,0.0907946,0.628003,1.81212,
pbrm-1,-1.21043,0.739467,G5EEY5,PolyBRoMo domain containing,13.5718,14.7097,15.0627,12.7728,16.7484,14.2698,15.6936,14.2469,0.739467,0.13555,-1.21043,-1.50836,
"CELE_ZK1010,2",-0.756835,1.61172,G5EEZ0,Uncharacterized protein,13.368,14.3333,13.5258,14.0196,14.6563,14.8083,14.5755,14.234,1.61172,0.021731,-0.756835,-2.98589,+
"CELE_W09G3,7",-0.617271,0.930467,G5EEZ1,Uncharacterized protein,11.987,12.9097,12.0665,12.0563,12.9396,12.1538,13.0231,13.3722,0.930467,0.0893216,-0.617271,-1.82769,
3E324,3.67096,2.88032,G5EEZ4,3E324,16.9195,16.3487,17.0259,16.6059,11.5375,12.5614,14.389,13.7283,2.88032,0.0029295,3.67096,5.6514,+
tbb-6,0.215876,0.617983,G5EF01,Tubulin beta chain,16.942,17.5471,17.0133,17.2331,17.1876,17.0658,16.798,16.8206,0.617983,0.183498,0.215876,1.30095,
"CELE_W07E11,1",0.471723,2.29477,G5EF05,Uncharacterized protein,16.934,17.2634,17.2741,17.1361,16.5759,16.673,16.5747,16.897,2.29477,0.00576583,0.471723,4.30364,+
ncx-1,1.47236,2.19274,G5EF08;Q1RPT9,Na/Ca eXchangers,14.8657,14.1707,13.9987,14.8624,13.3014,12.9713,13.5021,12.2333,2.19274,0.00738638,1.47236,4.09184,+
efl-1,-1.65753,3.22519,G5EF11,E2F-like (Mammalian transcription factor),12.8832,12.7535,12.8332,12.8291,14.7761,13.7387,14.6218,14.7924,3.22519,0.00193243,-1.65753,-6.57137,+
5N226,-0.195132,0.246363,G5EF26,"Putative low density lipoprotein receptor associated protein (37,4 kD)",15.2661,15.6791,15.0965,14.6933,15.8185,14.7321,15.2445,15.7204,0.246363,0.486704,-0.195132,-0.605433,
fbxa-136,3.10064,3.82524,G5EF28;G5EGC2,F-box A protein,18.1857,18.3195,18.1195,18.3925,16.1597,14.4501,15.0892,14.9158,3.82524,0.0012238,3.10064,8.4546,+
npa-1,0.611839,2.00185,G5EF32,Nematode Polyprotein Allergen related,21.0264,20.8379,20.4295,20.4497,20.2589,19.9167,20.0043,20.1164,2.00185,0.0101948,0.611839,3.71103,+
pat-10,0.780317,3.13252,G5EF37,Paralysed Arrest at Two-fold,18.557,18.4574,18.754,18.9232,17.7745,17.8115,17.9089,18.0754,3.13252,0.00192663,0.780317,6.31367,+
snf-11,-2.69293,2.19122,G5EF43,Transporter,11.3245,12.1251,12.4449,10.0356,13.0666,14.312,14.5453,14.7778,2.19122,0.00736825,-2.69293,-4.08873,+
"CELE_Y63D3A,8",-0.69989,2.53676,G5EF48,Uncharacterized protein,13.9772,14.0004,14.1812,14.1092,14.6938,14.7904,15.1214,14.4621,2.53676,0.00382168,-0.69989,-4.83156,+
swsn-4,0.23324,0.631769,G5EF53,SWI/SNF nucleosome remodeling complex component,14.7028,14.5221,14.9372,15.2109,14.8664,14.6197,14.5212,14.4329,0.631769,0.177109,0.23324,1.32476,
"CELE_Y106G6A,4",0.406114,0.37593,G5EF57,Uncharacterized protein,15.7689,14.7002,14.3425,14.1155,13.994,13.9325,14.18,15.1961,0.37593,0.344012,0.406114,0.863972,
ipla-7,1.59819,3.13313,G5EF58,Intracelllar PhosphoLipase A family,13.8011,13.2293,14.3047,14.2109,12.3643,12.1023,12.3063,12.3804,3.13313,0.00192971,1.59819,6.31535,+
"CELE_Y66A7A,2",-0.369156,0.7537,G5EF59,Ribonuclease P/MRP protein subunit POP5,14.1396,14.8197,14.4877,14.7358,14.9605,14.3867,15.255,15.057,0.7537,0.131691,-0.369156,-1.53236,
stim-1,-0.97488,1.98033,G5EF60,Stromal interaction molecule 1,14.7976,14.9929,14.2675,14.9182,15.3091,16.1969,15.936,15.4338,1.98033,0.0111582,-0.97488,-3.66928,+
ndg-4,-0.194935,0.171235,G5EF61;Q86MD1,Transmembrane protein NDG-4;Uncharacterized protein,13.9967,13.5421,14.3956,14.3823,13.5444,14.7784,15.1071,13.6666,0.171235,0.600179,-0.194935,-0.441724,
sqv-1,0.0692217,0.251585,G5EF65;X5M5R6,SQuashed Vulva,12.9497,13.3124,13.1119,13.1382,12.8782,12.9533,13.2176,13.1862,0.251585,0.479682,0.0692217,0.61637,
sars-2,0.0257623,0.0428701,G5EF77,Seryl Amino-acyl tRNA Synthetase,14.8415,15.5339,14.7448,15.0529,15.1159,14.8669,14.798,15.2893,0.0428701,0.876791,0.0257623,0.123158,
"CELE_K01G5,9",-0.475744,1.51969,G5EF83,Uncharacterized protein,12.1844,11.6449,11.5728,12.0426,12.4037,12.1602,12.2661,12.5177,1.51969,0.0259415,-0.475744,-2.82335,+
gip-2,0.690748,0.58222,G5EF84,Gamma-tubulin interacting protein 2,14.5413,15.168,12.933,14.0606,14.2273,13.0174,12.9957,13.6996,0.58222,0.200786,0.690748,1.23879,
"CELE_Y48G10A,1",-0.413066,2.7372,G5EF86,S-formylglutathione hydrolase,15.9092,15.9392,15.9231,16.1488,16.5366,16.3408,16.2884,16.4068,2.7372,0.0031554,-0.413066,-5.29906,+
swsn-1,-0.495625,1.46849,G5EF87;H8ESF3,SWI/SNF nucleosome remodeling complex component,16.0003,16.0868,15.5452,15.4416,16.1395,16.2711,16.1496,16.4962,1.46849,0.028498,-0.495625,-2.73406,+
"CELE_K01D12,15",-0.0608225,0.0832419,G5EF90,Uncharacterized protein,17.037,17.2407,16.6013,17.0567,17.622,16.5129,17.0302,17.0139,0.0832419,0.775433,-0.0608225,-0.230208,
sfa-1,0.296078,0.781171,G5EF97,SF1 protein,14.5508,14.5806,14.7008,14.7821,14.6163,13.8541,14.6161,14.3435,0.781171,0.123544,0.296078,1.57857,
"CELE_ZK1128,7",0.824066,1.30436,G5EF99,Uncharacterized protein,15.8706,15.2293,14.545,14.5921,14.4044,14.2848,13.871,14.3805,1.30436,0.0402857,0.824066,2.45256,+
bir-1,0.61734,1.08748,G5EFA2,BIR (Baculovirus inhibitory repeat) family,16.2455,16.505,15.8601,15.9348,16.0999,15.1374,15.0447,15.7941,1.08748,0.0640327,0.61734,2.0886,
cpn-1,-0.179397,0.405264,G5EFB5,CPN-1,17.619,17.6248,17.5338,17.7437,17.8729,17.4542,17.5943,18.3174,0.405264,0.318342,-0.179397,-0.919475,
rab-8,-0.230897,0.696386,G5EFC1,RAB family,16.4669,16.6688,16.6098,16.7943,16.9022,17.0429,17.0751,16.4432,0.696386,0.15053,-0.230897,-1.43536,
cdc-5l,-0.733168,0.112325,G5EFC4,Cell Division Cycle related,14.0973,13.9206,13.8059,20.9012,14.7063,14.6713,14.8263,21.4539,0.112325,0.71392,-0.733168,-0.303024,
dap-3,-2.30485,5.75641,G5EFC8,Mammalian cell Death Associated Protein related,11.9098,11.9084,12.3043,12.0146,14.4887,14.4837,14.176,14.208,5.75641,0,-2.30485,-18.2342,+
hmt-1,-0.305177,0.226067,G5EFD4,Heavy Metal Tolerance factor,15.1927,13.7682,13.33,15.5008,15.0928,14.5881,14.6572,14.6743,0.226067,0.513977,-0.305177,-0.562425,
"CELE_F46C5,9",-0.862697,1.4659,G5EFD7,Uncharacterized protein,13.6334,14.2604,14.3594,14.6331,14.4632,15.3548,14.9926,15.5265,1.4659,0.0286599,-0.862697,-2.72956,+
"CELE_H03A11,2",0.250107,0.722835,G5EFE3,Uncharacterized protein,18.159,18.0718,17.6169,17.793,17.8849,17.7238,17.3447,17.6869,0.722835,0.141119,0.250107,1.48024,
"C30H7,2",-0.4532,0.754911,G5EFF8;Q304D5,Uncharacterized protein,16.2499,15.1529,15.925,16.274,16.1847,16.2029,16.2652,16.7618,0.754911,0.131514,-0.4532,-1.53441,
eif-2bdelta,0.402225,0.654013,G5EFF9;G5EG28,Eukaryotic Initiation Factor,14.4558,15.0167,14.7211,14.9909,14.0973,14.6109,13.8427,15.0248,0.654013,0.16667,0.402225,1.36301,
sel-1,-0.20896,0.295618,G5EFG0,SEL-1,15.033,14.9434,14.899,15.0469,15.8543,14.4656,15.037,15.4012,0.295618,0.426203,-0.20896,-0.706678,
abcf-2,-0.745032,4.48986,G5EFG4,"ABC transporter, class F",15.9407,16.1374,15.9767,15.8544,16.7204,16.6412,16.7301,16.7976,4.48986,0.000263959,-0.745032,-11.0689,+
ins-17,-0.601753,1.77268,G5EFH1,Insulin-like peptide 17,12.0801,11.6385,11.5057,12.0575,12.5261,12.1743,12.3124,12.676,1.77268,0.0161961,-0.601753,-3.27736,+
srp-6,-0.449187,1.39794,G5EFH4,SeRPin,14.8957,15.0558,15.0191,14.9994,15.6619,15.5618,15.6031,14.94,1.39794,0.0333346,-0.449187,-2.61225,+
agef-1,-1.54393,2.87213,G5EFH7,Arf-1 Guanine nucleotide Exchange Factor homolog,12.2491,11.7703,11.7585,11.9355,12.9034,13.756,13.2271,14.0026,2.87213,0.00290674,-1.54393,-5.63079,+
cbs-1,0.425008,1.65695,G5EFH8,Cystathionine Beta-Synthase,16.4332,16.5367,16.4921,16.8634,16.4028,16.0636,15.942,16.217,1.65695,0.0195545,0.425008,3.06681,+
lec-5,-0.240907,1.29003,G5EFI4,Galectin,19.9063,19.9095,19.8083,20.0905,20.0122,20.1918,20.0918,20.3823,1.29003,0.0414319,-0.240907,-2.42828,+
klp-12,0.10339,0.16858,G5EFJ0;G5EGS3,Kinesin-like protein,17.7185,17.0424,17.4669,17.4195,17.2048,16.8098,17.5833,17.6359,0.16858,0.604317,0.10339,0.435693,
"C08E8,4",0.523193,1.29324,G5EFJ3,Uncharacterized protein,17.425,17.5529,17.4843,17.8453,16.9932,16.998,16.6445,17.5791,1.29324,0.0410144,0.523193,2.43372,+
pcp-2,-0.2613,0.141258,G5EFJ8,Prolyl Carboxy Peptidase like,14.8164,13.0448,13.0146,14.7578,13.9922,13.1255,14.0925,15.4686,0.141258,0.655659,-0.2613,-0.372476,
arf-3,-0.312682,0.885388,G5EFK4,ADP-Ribosylation Factor related,17.2313,17.006,17.3268,17.2358,17.1189,17.4636,17.5465,17.9217,0.885388,0.0978583,-0.312682,-1.75272,
hex-2,1.03414,2.28968,G5EFL1,HEXosaminidase,16.2651,16.6291,15.749,16.2976,15.4473,15.0314,14.8405,15.485,2.28968,0.00585813,1.03414,4.29292,+
alp-1,-3.8581,4.10941,G5EFL5,ALP/Enigma encoding,12.2613,11.724,11.0587,12.0992,16.3287,15.5339,14.8677,15.8453,4.10941,0.000921933,-3.8581,-9.49588,+
mdf-1,0.232846,0.324451,G5EFM0,MAD (Yeast Mitosis arrest DeFicient) related,13.303,13.3657,13.7462,14.1781,13.2543,13.6872,13.8694,12.8507,0.324451,0.394463,0.232846,0.764146,
"CELE_F18C12,3",-1.31489,2.63576,G5EFM7,Uncharacterized protein,12.2987,12.0143,11.5934,11.9959,13.9245,13.1989,12.9995,13.0389,2.63576,0.0034128,-1.31489,-5.05884,+
